date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2021-01-31,3.676300671907076,3.560690905899909,139.59988162411702,3.6635616461296463,3.919991175077323,3.6749542208741435,-1.4200001435489713,49.4,38.5,38.0,34.1875,3.927896354584436,3.6136169696133895,-3.285830024709148,3.4454904083050186,3.6635616461296463,3.5624655292582776
2021-02-28,3.730501128804756,3.544575964507503,138.0999693362445,3.6635616461296463,3.828641396489095,2.856853239555886,-2.550674796095541,45.0,40.7,38.0,33.625,3.919991175077323,3.676300671907076,-1.4200001435489713,3.6749542208741435,3.6635616461296463,3.560690905899909
2021-03-31,3.775057150354989,3.5571321832829152,141.1134303727603,3.6635616461296463,3.7864597824528,2.3760880247950613,-0.5039251962465694,43.1,42.6,38.0,34.0625,3.828641396489095,3.730501128804756,-2.550674796095541,2.856853239555886,3.6635616461296463,3.544575964507503
2021-04-30,3.856510295497887,3.5571321832829152,139.4861605260796,3.6635616461296463,3.7909846770510898,1.6923066226912513,-1.7361246466317561,43.3,46.3,38.0,34.0625,3.7864597824528,3.775057150354989,-0.5039251962465694,2.3760880247950613,3.6635616461296463,3.5571321832829152
2021-05-31,3.9080149840306073,3.5589131276539097,138.99899925321944,3.6635616461296463,3.7909846770510898,1.2005456279430373,-2.1694663458549384,43.3,48.8,38.0,34.125,3.7909846770510898,3.856510295497887,-1.7361246466317561,1.6923066226912513,3.6635616461296463,3.5571321832829152
2021-06-30,3.9357395320454622,3.5589131276539097,141.53699956982788,3.6635616461296463,3.7819143200811256,1.0923330962853184,-0.48018286309721053,42.9,50.2,38.0,34.125,3.7909846770510898,3.9080149840306073,-2.1694663458549384,1.2005456279430373,3.6635616461296463,3.5589131276539097
2021-07-31,3.966511190712216,3.5589131276539097,141.35974322332373,3.6635616461296463,3.7887247890836524,0.9978255537194342,-0.7064283210613002,43.2,51.8,38.0,34.125,3.7819143200811256,3.9357395320454622,-0.48018286309721053,1.0923330962853184,3.6635616461296463,3.5589131276539097
2021-08-31,3.9589065913269965,3.560690905899909,143.24296754654648,3.6635616461296463,3.7999735016195233,1.0903214370019034,0.5091459988471149,43.7,51.4,38.0,34.1875,3.7887247890836524,3.966511190712216,-0.7064283210613002,0.9978255537194342,3.6635616461296463,3.5589131276539097
2021-09-30,3.979681653901961,3.560690905899909,143.98457858285005,3.6635616461296463,3.8416005411316,1.0076933965241703,0.917937762495008,45.6,52.5,38.0,34.1875,3.7999735016195233,3.9589065913269965,0.5091459988471149,1.0903214370019034,3.6635616461296463,3.560690905899909
2021-10-31,3.9721769282478934,3.5589131276539097,143.24586935566046,3.6635616461296463,3.903990833730882,0.98761258246404,0.2859171952890775,48.6,52.1,38.0,34.125,3.8416005411316,3.979681653901961,0.917937762495008,1.0076933965241703,3.6635616461296463,3.560690905899909
