date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2020-09-30,3.6000482404073204,3.39072608179486,130.68218975309483,3.6375861597263857,3.9219733362813143,2.6961445133459216,-5.266230338977884,50.5,36.6,38.0,29.6875,3.9357395320454622,3.7062280924485496,-6.562401211453572,2.5719026548672863,3.6375861597263857,3.3886185994552953
2020-10-31,3.616308761279101,3.457892725338701,133.21089788041095,3.58351893845611,3.9531649487593215,2.8222630611709043,-3.4847727975559017,52.1,37.2,36.0,31.75,3.9219733362813143,3.6000482404073204,-5.266230338977884,2.6961445133459216,3.6375861597263857,3.39072608179486
2020-11-30,3.5779478934066544,3.518980417318539,134.605293000007,3.6375861597263857,3.960813169597578,3.7916507085407947,-2.6075502106587045,52.5,35.8,38.0,33.75,3.9531649487593215,3.616308761279101,-3.4847727975559017,2.8222630611709043,3.58351893845611,3.457892725338701
2020-12-31,3.586292865338835,3.5336865647082343,136.86703808864158,3.6375861597263857,3.9080149840306073,3.5055350553505615,-1.1318263920458982,49.8,36.1,38.0,34.25,3.960813169597578,3.5779478934066544,-2.6075502106587045,3.7916507085407947,3.6375861597263857,3.518980417318539
2021-01-31,3.6506582412937387,3.5318600801822,139.59988162411702,3.6375861597263857,3.899950424193877,3.743315508021383,0.6308285597665275,49.4,38.5,38.0,34.1875,3.9080149840306073,3.586292865338835,-1.1318263920458982,3.5055350553505615,3.6375861597263857,3.5336865647082343
2021-02-28,3.7062280924485496,3.5152698379220033,138.0999693362445,3.6375861597263857,3.8066624897703196,2.8980526918671368,-0.68481124060078,45.0,40.7,38.0,33.625,3.899950424193877,3.6506582412937387,0.6308285597665275,3.743315508021383,3.6375861597263857,3.5318600801822
2021-03-31,3.751854253275325,3.528197072423463,141.1134303727603,3.6375861597263857,3.763522997109702,2.40454191250139,1.220160521837954,43.1,42.6,38.0,34.0625,3.8066624897703196,3.7062280924485496,-0.68481124060078,2.8980526918671368,3.6375861597263857,3.5152698379220033
2021-04-30,3.835141961092188,3.528197072423463,139.4861605260796,3.6375861597263857,3.768152635008444,1.706707250788142,-0.20881944887136683,43.3,46.3,38.0,34.0625,3.763522997109702,3.751854253275325,1.220160521837954,2.40454191250139,3.6375861597263857,3.528197072423463
2021-05-31,3.8877303128591016,3.530030253505124,138.99899925321944,3.6375861597263857,3.768152635008444,1.2077811030354768,-0.8405597873382575,43.3,48.8,38.0,34.125,3.768152635008444,3.835141961092188,-0.20881944887136683,1.706707250788142,3.6375861597263857,3.528197072423463
2021-06-30,3.9160150266976834,3.530030253505124,141.53699956982788,3.6375861597263857,3.758871825933971,1.0983208364135688,0.6769703192752274,42.9,50.2,38.0,34.125,3.768152635008444,3.8877303128591016,-0.8405597873382575,1.2077811030354768,3.6375861597263857,3.530030253505124
2021-07-31,3.9473901492654373,3.530030253505124,141.35974322332373,3.6375861597263857,3.765840495250065,1.0028204324663115,0.2524840301918019,43.2,51.8,38.0,34.125,3.758871825933971,3.9160150266976834,0.6769703192752274,1.0983208364135688,3.6375861597263857,3.530030253505124
2021-08-31,3.9396381724611196,3.5318600801822,143.24296754654648,3.6375861597263857,3.7773481021015445,1.0962871031130472,1.272212946414708,43.7,51.4,38.0,34.1875,3.765840495250065,3.9473901492654373,0.2524840301918019,1.0028204324663115,3.6375861597263857,3.530030253505124
2021-09-30,3.960813169597578,3.5318600801822,143.98457858285005,3.6375861597263857,3.8199077165203406,1.012787723785169,1.4831010001879363,45.6,52.5,38.0,34.1875,3.7773481021015445,3.9396381724611196,1.272212946414708,1.0962871031130472,3.6375861597263857,3.5318600801822
2021-10-31,3.9531649487593215,3.530030253505124,143.24586935566046,3.6375861597263857,3.883623530906448,0.9925055701843322,0.664044618682258,48.6,52.1,38.0,34.125,3.8199077165203406,3.960813169597578,1.4831010001879363,1.012787723785169,3.6375861597263857,3.5318600801822
2021-11-30,3.9357395320454622,3.530030253505124,145.776843430605,3.6375861597263857,3.9569963710708773,1.2133975130365071,2.1141441909594327,52.3,51.2,38.0,34.125,3.883623530906448,3.9531649487593215,0.664044618682258,0.9925055701843322,3.6375861597263857,3.530030253505124
2021-12-31,3.929862923556477,3.530030253505124,149.89550260723536,3.6375861597263857,4.00369019395397,1.8032299613593539,4.604759028939309,54.8,50.9,38.0,34.125,3.9569963710708773,3.9357395320454622,2.1141441909594327,1.2133975130365071,3.6375861597263857,3.530030253505124
2022-01-31,3.9259259105971376,3.6276687230690396,148.42956843257878,3.6888794541139363,3.9871304779149512,2.209245742092447,3.3345984546095053,53.9,50.7,40.0,37.625,4.00369019395397,3.929862923556477,4.604759028939309,1.8032299613593539,3.6375861597263857,3.530030253505124
